,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,skateboard,surfboard,chair,couch,potted plant,bed,dining table,toilet,tv,refrigerator,y_test,y_pred
77991,0.0,0.0,0.0,0.0,0.0,0.27698,0.51194,0.0,0.557,0.0,0.33168,0.7489,0.0,0.0,0.0,0.0,0.0,0.2
35001,0.0,0.0,0.0,0.0,0.0,0.0,0.25679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80384,0.0,0.0,0.0
17593,0.0,0.0,0.0,0.0,0.0,0.0,0.26133,0.0,0.89454,0.0,0.0,0.82614,0.0,0.0,0.0,0.0,1.0,0.9
115219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35348,0.33989,0.0,0.0,0.0,0.0,1.0,0.4
47843,0.0,0.0,0.0,0.0,0.0,0.39125,0.44155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66964,0.0,0.0,0.0,1.0,1.0
108756,0.0,0.81893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
51663,0.0,0.0,0.0,0.0,0.0,0.55907,0.58845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
22559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86672,0.0,0.0,0.0,1.0,0.2
72093,0.0,0.0,0.0,0.0,0.0,0.56459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
99770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73357,0.0,0.0,0.0,0.0,0.0,1.0
35149,0.0,0.0,0.0,0.0,0.0,0.41791,0.0,0.0,0.0,0.38495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
19631,0.0,0.0,0.0,0.0,0.0,0.0,0.4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20044,0.0,0.0,0.0,0.0,0.0,0.0,0.80869,0.0,0.0,0.0,0.0,0.38339,0.0,0.0,0.0,0.0,1.0,0.9
76045,0.0,0.0,0.0,0.0,0.0,0.0,0.32231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
77422,0.0,0.0,0.0,0.0,0.0,0.0,0.62382,0.46913,0.0,0.0,0.0,0.0,0.28919,0.0,0.0,0.0,1.0,0.8
6115,0.0,0.0,0.0,0.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55225,0.0,0.0,0.0,0.0,0.0,0.0,0.9467,0.8861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90694,0.0,0.0,0.0,1.0,1.0
105366,0.0,0.0,0.0,0.0,0.0,0.0,0.4428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
17400,0.0,0.0,0.0,0.0,0.0,0.87786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
22677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36031,0.0,0.0,0.0,1.0,0.5
28009,0.0,0.0,0.0,0.0,0.0,0.79041,0.0,0.0,0.50806,0.6133,0.0,0.0,0.74598,0.0,0.0,0.0,0.0,0.9
46684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
101285,0.0,0.0,0.0,0.0,0.0,0.0,0.31276,0.0,0.0,0.43292,0.0,0.0,0.83288,0.0,0.0,0.0,1.0,0.5
18024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51038,0.0,0.3086,0.0,0.0,0.0,0.0,0.0,0.7
81651,0.75187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28327,0.0,0.0,0.0,0.0,1.0,1.0
41460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87435,0.0,0.0,0.27434,0.0,0.0,0.0,0.0,1.0,0.0
103970,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75152,0.0,0.0,0.0,0.0,0.0,0.0,0.94541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79675,0.0,0.0,0.0,0.85859,0.0,0.0,0.38959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80247,0.0,0.0,0.0,0.0,0.0,0.86775,0.0,0.0,0.25533,0.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
47571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
50904,0.0,0.0,0.0,0.0,0.0,0.0,0.4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113527,0.0,0.0,0.0,0.0,0.0,0.0,0.56808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
29933,0.0,0.0,0.0,0.0,0.0,0.59298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38941,0.0,0.0,0.0,0.0,0.0,0.0,0.75428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.485
91959,0.0,0.77569,0.0,0.0,0.0,0.0,0.57541,0.78931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
53322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36133,0.0,0.0,0.0,0.0,1.0
112498,0.0,0.0,0.0,0.0,0.0,0.0,0.8444,0.0,0.0,0.0,0.0,0.0,0.4148,0.0,0.0,0.0,1.0,0.9
35012,0.78269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
55650,0.0,0.0,0.0,0.0,0.0,0.0,0.30702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
69474,0.0,0.0,0.81232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
104522,0.0,0.85131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88048,0.0,1.0,0.0
68014,0.0,0.0,0.0,0.0,0.0,0.0,0.44991,0.0,0.68405,0.74396,0.79346,0.0,0.68405,0.0,0.0,0.0,0.0,0.5
82555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
113556,0.0,0.0,0.0,0.0,0.0,0.85178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
53910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58111,0.0,0.0,0.0,0.0,1.0
102646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89031,0.0,1.0,0.0
80038,0.0,0.0,0.0,0.0,0.0,0.0,0.33234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
71451,0.0,0.0,0.0,0.0,0.0,0.0,0.30306,0.2978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
92694,0.0,0.0,0.0,0.0,0.0,0.0,0.2932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66295,0.0,0.71179,0.0,0.0,0.0,0.0,1.0,0.8
96556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
15449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87924,0.0,0.0,0.7894,0.0,0.0,0.0,1.0,0.3
33709,0.0,0.0,0.0,0.0,0.0,0.0,0.67394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
111190,0.0,0.0,0.0,0.0,0.0,0.0,0.76753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
45075,0.0,0.0,0.0,0.0,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87916,0.0,0.0,0.0,0.0,0.0,0.0,0.33614,0.32576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
43102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
71298,0.0,0.0,0.0,0.0,0.0,0.0,0.81472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
37503,0.0,0.0,0.0,0.0,0.0,0.0,0.39613,0.38211,0.0,0.0,0.0,0.0,0.8147,0.0,0.0,0.0,0.0,0.7
36876,0.0,0.0,0.0,0.0,0.0,0.71115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87034,0.0,0.0,0.0,0.0,0.0,0.0,0.59186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
4093,0.0,0.0,0.0,0.0,0.0,0.84297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80689,0.0,0.0,0.0,0.0,0.0,0.0,0.91682,0.0,0.64672,0.0,0.0,0.0,0.3594,0.0,0.0,0.0,1.0,0.2
31481,0.80128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76792,0.0,0.0,0.0,0.0,1.0,0.5
80896,0.0,0.0,0.0,0.0,0.0,0.0,0.94118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
49708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89089,0.0,0.0,0.49546,0.0,0.0,0.0,0.0,1.0,0.9
94296,0.0,0.0,0.0,0.0,0.0,0.0,0.49954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729,0.0,0.0,0.2
82214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1836,0.0,0.0,0.0,0.0,0.0,0.0,0.29602,0.62621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
92753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93237,0.84753,0.0,0.0,0.0,0.0,0.0,0.0,0.1
30893,0.0,0.0,0.0,0.0,0.0,0.0,0.78108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
50870,0.0,0.77499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90519,0.0,0.95037,0.0,0.0,0.0,0.0,0.0,0.0,0.6
68635,0.0,0.0,0.0,0.0,0.0,0.0,0.59967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
40842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86182,0.85387,0.80462,0.35489,0.0,0.0,0.0,0.0,0.0,0.3
86960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57725,0.0,0.0,0.1
114491,0.0,0.0,0.0,0.0,0.0,0.79214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88424,0.0,0.0,0.76425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
86770,0.0,0.0,0.0,0.0,0.0,0.0,0.86357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
89190,0.0,0.0,0.0,0.0,0.0,0.0,0.35084,0.0,0.93585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
78041,0.0,0.0,0.0,0.0,0.0,0.82345,0.0,0.0,0.0,0.0,0.0,0.0,0.40404,0.0,0.0,0.0,0.0,0.2
109649,0.82784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
50419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5372,0.0,1.0,0.0
110844,0.0,0.75127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7666666666666667
4972,0.0,0.0,0.0,0.0,0.0,0.74813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104098,0.0,0.0,0.0,0.0,0.0,0.0,0.27099,0.0,0.82263,0.0,0.0,0.61824,0.0,0.0,0.0,0.0,0.0,0.6
25479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54745,0.0,0.0,0.0,0.0,1.0,0.2
43406,0.0,0.0,0.79419,0.0,0.0,0.0,0.33409,0.37763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
110007,0.0,0.0,0.0,0.0,0.0,0.0,0.43657,0.0,0.0,0.81114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
59688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29093,0.0,0.0,0.0,1.0,0.8333333333333333
113905,0.0,0.0,0.0,0.0,0.0,0.0,0.50381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
39687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31926,0.0,1.0,1.0
83304,0.76261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
42423,0.0,0.0,0.0,0.0,0.0,0.0,0.87261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
25084,0.0,0.87407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
60169,0.0,0.0,0.0,0.0,0.0,0.0,0.71972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
66018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109778,0.0,0.0,0.0,0.0,0.0,0.55948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118109,0.0,0.0,0.0,0.0,0.0,0.0,0.33182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
27958,0.0,0.0,0.83002,0.0,0.0,0.0,0.52962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
41757,0.0,0.0,0.0,0.0,0.0,0.0,0.77992,0.25618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
61484,0.0,0.75024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70776,0.0,0.0,0.0,0.0,0.0,0.37564,0.32736,0.0,0.71294,0.0,0.0,0.32174,0.0,0.0,0.0,0.0,0.0,0.2
35792,0.0,0.0,0.0,0.0,0.0,0.9126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.7644,0.0,0.0,0.26781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
30215,0.0,0.0,0.0,0.0,0.0,0.0,0.3534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
76401,0.0,0.0,0.0,0.0,0.0,0.61543,0.0,0.0,0.36146,0.89911,0.95561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94435,0.0,0.0,0.0,0.0,0.0,0.0,0.9011,0.51347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
40537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61319,0.0,0.0,0.9
110128,0.0,0.0,0.0,0.0,0.0,0.0,0.72358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115110,0.0,0.0,0.0,0.0,0.0,0.0,0.69464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31225,0.0,0.0,0.2
71729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86912,0.0,0.0,0.33855,0.0,0.0,0.0,0.0,1.0,0.6
76976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
8029,0.0,0.0,0.0,0.90093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75334,0.0,0.91263,0.0,0.0,0.0,0.0,0.0,0.0,0.3
46098,0.0,0.0,0.0,0.0,0.0,0.0,0.27036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77862,0.0,0.0,0.5
93977,0.0,0.0,0.0,0.8632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110786,0.0,0.0,0.0,0.0,0.0,0.0,0.48465,0.72083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
96209,0.0,0.0,0.0,0.0,0.0,0.0,0.31394,0.31394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
116565,0.0,0.0,0.0,0.0,0.0,0.0,0.39281,0.0,0.52123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
70358,0.0,0.0,0.0,0.0,0.80881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
116444,0.0,0.0,0.0,0.0,0.0,0.0,0.72264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
7256,0.0,0.0,0.82419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
116244,0.0,0.0,0.0,0.0,0.0,0.8444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85788,0.0,0.0,0.7604,0.0,1.0,0.5
65940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92425,0.0,0.0,0.0
13611,0.0,0.0,0.0,0.0,0.0,0.0,0.49734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
63909,0.0,0.82227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
69287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85003,0.0,1.0,0.9
73219,0.0,0.0,0.0,0.0,0.0,0.0,0.87253,0.0,0.37389,0.69485,0.0,0.0,0.30922,0.0,0.0,0.0,0.0,0.7
60914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78653,0.0,0.0,0.0,1.0,0.9
59165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82074,0.48072,0.0,0.0,0.0,0.0,0.0,1.0,0.2
49521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80776,0.0,0.0,0.0,0.0,1.0
15914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39047,0.0,0.0,0.3
110556,0.77773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
110574,0.0,0.0,0.0,0.0,0.0,0.0,0.3398,0.0,0.0,0.0,0.0,0.0,0.0,0.60715,0.92243,0.0,0.0,0.3
66304,0.0,0.0,0.0,0.0,0.0,0.75178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50659,0.0,0.76675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12348,0.76394,0.0,0.0,0.0,0.0,0.84453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8098,0.0,0.0,0.59091,0.0,0.0,0.0,0.0,1.0,1.0
102733,0.0,0.0,0.0,0.0,0.0,0.73567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108305,0.0,0.0,0.0,0.0,0.80298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38714,0.0,0.0,0.0,0.0,0.0,0.0,0.44289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
82179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85465,0.0,0.0,0.34907,0.0,0.0,0.0,0.0,1.0,0.7
112,0.0,0.0,0.0,0.0,0.0,0.0,0.46024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
74992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87187,0.87188,0.80845,0.0,0.0,0.0,0.0,0.0,0.3
95773,0.0,0.0,0.0,0.77879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
42621,0.0,0.0,0.0,0.0,0.0,0.0,0.45041,0.80515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
83383,0.0,0.75729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87791,0.91639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
75340,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91399,0.91399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65197,0.0,0.0,0.0,0.0,1.0,1.0
116137,0.0,0.0,0.0,0.0,0.0,0.0,0.43305,0.4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53856,0.0,0.0,0.0,0.0,0.0,0.68316,0.54101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
33609,0.0,0.0,0.0,0.0,0.0,0.0,0.3266,0.6782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95191,0.0,0.0,0.0,1.0,1.0
24600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61988,0.0,0.0,0.0,0.0,1.0,1.0
104623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90743,0.0,0.0,0.0,1.0,1.0
41221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92307,0.0,0.0,0.0,0.0,1.0,1.0
97338,0.0,0.0,0.0,0.0,0.0,0.83495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69557,0.0,0.0,0.0,0.0,0.0,0.0,0.49392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
55115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
36604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64866,0.0,0.0,0.0
44799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87846,0.0,0.0,0.88696,0.0,0.0,0.0,0.0,1.0,1.0
51470,0.0,0.0,0.0,0.0,0.0,0.0,0.7311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93072,0.0,0.0,0.0,0.0,0.0,0.83741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109982,0.0,0.83165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
29218,0.0,0.0,0.0,0.0,0.0,0.0,0.76141,0.28336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
