,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,chair,couch,potted plant,bed,dining table,y_test,y_pred
15538,0.77201,0.0,0.0,0.0,0.0,0.0,0.65118,0.0,0.0,0.0,0.0,0.0,0.4157109695968291
58005,0.0,0.0,0.0,0.0,0.0,0.0,0.85059,0.0,0.0,0.0,0.0,0.0,0.3563140246893616
48076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80009,0.0,1.0,0.8200068837859392
99741,0.0,0.0,0.0,0.82334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736874236874236
66439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88225,1.0,0.42707098269848104
32240,0.0,0.77735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79857,1.0,0.8181345616168016
2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82381,0.0,1.0,0.8227049320063756
24878,0.0,0.75452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377906214826624
115167,0.0,0.0,0.0,0.0,0.0,0.87585,0.0,0.0,0.0,0.0,0.0,0.0,0.07990793040818103
110097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57019,0.0,0.0,0.0,1.0,0.5096086719329871
112612,0.0,0.76746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5377906214826624
112936,0.0,0.0,0.0,0.0,0.0,0.0,0.57432,0.0,0.0,0.0,0.0,1.0,0.46139528126264046
46218,0.0,0.0,0.0,0.0,0.0,0.52551,0.0,0.0,0.0,0.0,0.0,0.0,0.1085577417133601
31281,0.0,0.0,0.0,0.0,0.0,0.0,0.77079,0.0,0.80452,0.0,0.0,0.0,0.22831908831908834
63644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47424,0.0,0.8712504847195837
55886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90255,0.84468,0.0,0.0,0.0,0.06899455186411708
50824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26443,0.0,0.0,0.6706076999051795
11705,0.81947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154972175766432
18360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77683,1.0,0.7927677002869278
107480,0.77293,0.0,0.0,0.0,0.0,0.0,0.0,0.47914,0.85591,0.85591,0.0,1.0,0.7790890269151138
94191,0.0,0.86564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5212140895344239
28050,0.0,0.0,0.0,0.0,0.85992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012844036697247707
3583,0.0,0.0,0.0,0.0,0.0,0.65739,0.0,0.0,0.0,0.0,0.0,1.0,0.09748420508011583
50165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86738,0.0,0.0,0.0,1.0,0.7557354979104245
26366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62718,1.0,0.9082482432830175
33547,0.0,0.78926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5519251864267373
31689,0.8372,0.0,0.0,0.0,0.0,0.0,0.9074,0.0,0.0,0.0,0.0,0.0,0.20297741395924546
63463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41183,0.0,1.0,0.7844056070328154
98762,0.0,0.0,0.0,0.0,0.0,0.0,0.85812,0.0,0.0,0.0,0.8487,1.0,0.6846153846153846
43614,0.0,0.0,0.0,0.0,0.0,0.0,0.82477,0.0,0.0,0.0,0.0,0.0,0.3805887346360771
71735,0.0,0.0,0.0,0.0,0.0,0.0,0.73868,0.0,0.0,0.0,0.0,1.0,0.5400626666994225
105179,0.0,0.0,0.0,0.0,0.0,0.74559,0.0,0.0,0.0,0.0,0.0,0.0,0.07835744453359789
39981,0.0,0.0,0.0,0.0,0.0,0.0,0.82508,0.0,0.0,0.0,0.0,1.0,0.35254257466791156
15927,0.0,0.0,0.0,0.0,0.0,0.39285,0.0,0.0,0.0,0.0,0.0,0.0,0.09240507345731638
51749,0.0,0.0,0.0,0.0,0.0,0.87424,0.0,0.0,0.0,0.0,0.0,0.0,0.07990793040818103
99776,0.0,0.0,0.0,0.0,0.0,0.60359,0.0,0.0,0.0,0.0,0.0,1.0,0.1010243494780293
11999,0.0,0.0,0.0,0.0,0.0,0.0,0.84135,0.0,0.0,0.0,0.0,0.0,0.3408282889536259
22345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49464,0.0,0.0,0.0,0.0,0.5696944848954577
103123,0.0,0.0,0.0,0.0,0.0,0.88996,0.0,0.0,0.0,0.0,0.0,0.0,0.09459445360842655
117565,0.0,0.0,0.0,0.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747297514828067
36422,0.0,0.0,0.0,0.0,0.0,0.0,0.86019,0.88631,0.0,0.55523,0.0,1.0,0.37222222222222223
85959,0.0,0.0,0.0,0.0,0.0,0.72173,0.58111,0.0,0.0,0.0,0.0,0.0,0.01818181818181818
111741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25311,0.0,1.0,0.6706076999051795
73900,0.0,0.0,0.0,0.85355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05935048941753692
59559,0.0,0.0,0.0,0.0,0.0,0.35437,0.0,0.0,0.0,0.0,0.0,0.0,0.07499722525830754
90525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88402,1.0,0.653851164541954
10902,0.0,0.84583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5340856172736705
72902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84462,0.0,1.0,0.8456957386843251
109743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86879,0.92759,0.0,0.0,1.0,0.29527810619915884
109911,0.0,0.0,0.0,0.0,0.0,0.0,0.86372,0.46136,0.0,0.28606,0.0,1.0,0.3824661620458447
92724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55127,0.0,0.0,0.0,1.0,0.5644478055677258
19452,0.0,0.0,0.0,0.0,0.81436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07846459934250263
115219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35348,0.33989,0.0,1.0,0.38700983044733045
92051,0.0,0.83997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5340856172736705
52885,0.76245,0.0,0.0,0.0,0.0,0.0,0.0,0.82987,0.0,0.0,0.0,0.0,0.6833935263683921
45290,0.0,0.0,0.0,0.0,0.0,0.0,0.77817,0.0,0.77817,0.0,0.68504,0.0,0.12461538461538461
41360,0.0,0.0,0.0,0.0,0.76607,0.0,0.77708,0.0,0.0,0.0,0.0,0.0,0.025
91262,0.0,0.0,0.0,0.0,0.0,0.56264,0.0,0.0,0.0,0.0,0.0,0.0,0.09869858678378263
10556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41683,0.0,0.0,0.0,1.0,0.5696944848954577
11843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70742,0.0,1.0,0.8614380180182909
103095,0.0,0.0,0.0,0.0,0.0,0.0,0.50568,0.0,0.0,0.0,0.59843,1.0,0.9755373881987426
3183,0.0,0.0,0.0,0.0,0.0,0.0,0.5459,0.0,0.0,0.0,0.0,1.0,0.5359775877735873
59096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89233,0.0,0.0,0.0,1.0,0.6374096709300653
52706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31654,0.0,0.0,0.8574324769736659
85118,0.0,0.0,0.0,0.0,0.0,0.85966,0.0,0.0,0.0,0.0,0.0,0.0,0.09756664831077827
67437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64362,0.0,0.0,0.46657,0.0,0.8894736842105264
585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83552,1.0,0.92918195128905
49477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33159,0.0,0.0,0.0,1.0,0.5586136106919561
78013,0.0,0.0,0.0,0.0,0.0,0.41288,0.0,0.0,0.0,0.0,0.0,0.0,0.07170170992656617
79049,0.0,0.0,0.0,0.0,0.0,0.0,0.35356,0.0,0.94805,0.0,0.0,0.0,0.11013513513513513
113571,0.0,0.0,0.0,0.0,0.0,0.0,0.70919,0.63971,0.0,0.0,0.0,0.0,0.8858941568033577
104546,0.75079,0.0,0.0,0.0,0.0,0.60387,0.0,0.0,0.0,0.0,0.0,0.0,0.1010243494780293
15413,0.0,0.76886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377906214826624
7196,0.0,0.0,0.0,0.0,0.0,0.0,0.36846,0.0,0.91319,0.0,0.4428,0.0,0.523928238583411
109968,0.0,0.0,0.0,0.85017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034350489417536934
64339,0.0,0.0,0.0,0.0,0.0,0.0,0.83745,0.0,0.0,0.0,0.0,0.0,0.3408282889536259
83106,0.0,0.0,0.82311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.596842919805539
46904,0.0,0.0,0.0,0.0,0.0,0.83311,0.0,0.89664,0.0,0.0,0.48644,1.0,0.23333333333333334
89684,0.0,0.0,0.0,0.0,0.0,0.40746,0.0,0.0,0.0,0.0,0.0,0.0,0.09094597443398858
18424,0.0,0.0,0.0,0.0,0.0,0.85535,0.0,0.78335,0.0,0.0,0.0,1.0,0.06789610145384992
44563,0.0,0.0,0.0,0.79975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058270901078627826
107148,0.0,0.0,0.0,0.0,0.0,0.0,0.88011,0.0,0.88011,0.0,0.0,0.0,0.0
57333,0.0,0.0,0.0,0.0,0.0,0.0,0.45889,0.0,0.81143,0.0,0.0,1.0,0.3483190883190883
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67596,0.0,0.0,0.0,1.0,0.6818868800894122
100490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52259,0.0,1.0,0.7904584871508522
92505,0.0,0.0,0.0,0.0,0.0,0.89287,0.0,0.0,0.0,0.0,0.0,0.0,0.08539905130957598
103104,0.0,0.0,0.0,0.0,0.0,0.73003,0.70757,0.0,0.0,0.0,0.0,0.0,0.5104895104895105
101897,0.0,0.0,0.0,0.0,0.0,0.4151,0.0,0.0,0.0,0.0,0.0,0.0,0.07170170992656617
93687,0.87387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26566,0.0,1.0,0.5664048802461498
45849,0.0,0.0,0.0,0.0,0.0,0.0,0.52282,0.0,0.0,0.0,0.0,1.0,0.6511467512844733
56476,0.0,0.0,0.0,0.0,0.0,0.0,0.87295,0.0,0.63039,0.0,0.0,0.0,0.010714285714285714
63915,0.0,0.0,0.0,0.0,0.0,0.0,0.88126,0.0,0.0,0.0,0.0,0.0,0.4273416800003969
113072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89116,1.0,0.7692357799265694
52560,0.0,0.0,0.0,0.0,0.0,0.0,0.66572,0.0,0.0,0.0,0.0,1.0,0.4863022210169713
108756,0.0,0.81893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6224114961186172
59636,0.0,0.0,0.0,0.0,0.0,0.63051,0.0,0.0,0.0,0.0,0.0,0.0,0.09288125588320088
74382,0.77967,0.0,0.0,0.79807,0.0,0.0,0.91214,0.0,0.0,0.35241,0.0,1.0,0.6185309784132323
57754,0.78648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45167931727389005
26324,0.82179,0.0,0.0,0.0,0.0,0.71435,0.0,0.0,0.0,0.75067,0.0,0.0,0.7
34134,0.0,0.0,0.0,0.8315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051450503369196376
97915,0.0,0.0,0.0,0.0,0.0,0.47828,0.0,0.0,0.0,0.0,0.0,0.0,0.2863844684599306
16912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91896,0.0,1.0,0.7
105540,0.0,0.0,0.0,0.0,0.0,0.0,0.72205,0.89935,0.55823,0.0,0.0,0.0,0.34028469949201656
8201,0.0,0.0,0.0,0.0,0.0,0.66704,0.0,0.0,0.0,0.0,0.0,0.0,0.09748420508011583
97272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36436,0.60193,1.0,0.7857142857142858
99822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80298,0.53946,0.0,0.0,1.0,0.5961629571969478
102630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71693,0.0,0.0,0.0,0.0,0.707629454346838
39053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86453,0.0,1.0,0.8768112300539148
32989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31038,0.0,0.82728,0.0,1.0,0.8369499462513896
75773,0.0,0.0,0.0,0.0,0.0,0.0,0.56678,0.0,0.0,0.0,0.0,0.0,0.4313952812626405
84241,0.0,0.0,0.0,0.0,0.0,0.0,0.87755,0.0,0.82413,0.0,0.0,1.0,0.0
25823,0.0,0.0,0.0,0.0,0.0,0.0,0.53219,0.85666,0.0,0.0,0.0,1.0,0.7634123230651815
85941,0.0,0.0,0.0,0.0,0.0,0.0,0.48337,0.31651,0.40436,0.0,0.0,1.0,0.01669071669071669
7271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76324,1.0,0.8591095716652541
40075,0.78381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5086968611335391
97602,0.0,0.0,0.0,0.0,0.0,0.26408,0.0,0.0,0.0,0.68982,0.0,0.0,0.5434322150457719
35475,0.0,0.0,0.0,0.0,0.0,0.85912,0.0,0.0,0.0,0.0,0.0,0.0,0.09756664831077827
26555,0.0,0.75926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377906214826624
115585,0.0,0.0,0.0,0.0,0.0,0.0,0.8493,0.0,0.0,0.0,0.0,0.0,0.3428005111758481
88052,0.0,0.0,0.0,0.0,0.0,0.0,0.83888,0.31533,0.0,0.0,0.0,1.0,0.3408282889536259
51133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70917,0.27002,0.0,0.33597,0.0,0.49085365853658536
26030,0.0,0.0,0.0,0.0,0.0,0.77892,0.0,0.0,0.0,0.0,0.0,0.0,0.06914833093909438
62791,0.0,0.0,0.0,0.0,0.0,0.0,0.8729,0.0,0.0,0.0,0.0,0.0,0.34439853777387475
3858,0.83368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42267284799219673
87339,0.0,0.0,0.0,0.0,0.0,0.0,0.85088,0.0,0.0,0.0,0.0,0.0,0.3063140246893616
4249,0.0,0.0,0.0,0.0,0.0,0.0,0.8853,0.0,0.78873,0.0,0.0,0.0,0.1
29686,0.84246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4345235314944538
35994,0.0,0.0,0.0,0.0,0.0,0.0,0.8173,0.0,0.0,0.0,0.0,1.0,0.37114220227315314
116457,0.0,0.0,0.0,0.0,0.0,0.83386,0.0,0.0,0.0,0.0,0.0,0.0,0.10169655095309629
67639,0.0,0.0,0.0,0.0,0.77766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03709372441490254
27889,0.0,0.0,0.0,0.0,0.0,0.90438,0.64155,0.0,0.88761,0.0,0.0,0.0,0.21337412587412588
111545,0.0,0.0,0.0,0.0,0.0,0.58359,0.0,0.0,0.0,0.0,0.0,0.0,0.09869858678378263
102058,0.0,0.0,0.0,0.86932,0.0,0.0,0.0,0.0,0.0,0.59099,0.0,0.0,0.11034737620103474
73821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29951,0.0,0.0,0.0,0.5375244299247988
110422,0.0,0.0,0.79452,0.0,0.0,0.42156,0.0,0.0,0.0,0.0,0.0,0.0,0.08324017146502771
72484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30379,0.0,0.0,0.58813,0.0,0.24633407793497147
45358,0.0,0.0,0.0,0.76834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03982904040863068
110827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42304,0.83846,0.33201,0.0,0.0,0.45657820440429137
45628,0.80475,0.0,0.80475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17057203806181515
101035,0.0,0.0,0.0,0.0,0.0,0.0,0.89195,0.0,0.0,0.28978,0.0,0.0,0.5793160518224625
46501,0.0,0.0,0.0,0.0,0.0,0.73984,0.0,0.0,0.0,0.38662,0.0,0.0,0.20069444444444445
63750,0.84417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4652927622636846
30698,0.0,0.0,0.0,0.0,0.0,0.79046,0.0,0.0,0.0,0.0,0.0,0.0,0.07123913141699163
12875,0.0,0.8081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773423973152708
70386,0.0,0.0,0.0,0.0,0.0,0.89819,0.86815,0.89717,0.0,0.0,0.69611,0.0,0.5333333333333334
35659,0.0,0.0,0.0,0.0,0.0,0.47539,0.0,0.0,0.0,0.0,0.0,1.0,0.08920136986838131
79491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73727,1.0,0.8646488991562091
87969,0.0,0.0,0.0,0.0,0.0,0.84115,0.0,0.0,0.0,0.0,0.0,0.0,0.0852833417947891
19046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80124,0.57728,0.0,0.0,1.0,0.5626952152614639
59566,0.0,0.0,0.76244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3160166510734702
42535,0.0,0.0,0.0,0.0,0.0,0.0,0.6678,0.73452,0.0,0.0,0.0,0.0,0.43285922233867147
70382,0.0,0.0,0.0,0.0,0.0,0.0,0.82371,0.0,0.0,0.59502,0.0,1.0,0.7361696151048336
103563,0.0,0.0,0.0,0.0,0.0,0.46493,0.80946,0.0,0.94971,0.0,0.0,0.0,0.36606425702811246
58581,0.0,0.0,0.0,0.84112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0747348376837884
20676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7457,0.0,0.0,0.0,1.0,0.6705159647851482
106800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79644,0.0,0.0,0.0,1.0,0.6989212430851328
24483,0.0,0.0,0.0,0.0,0.0,0.54183,0.0,0.0,0.0,0.0,0.0,0.0,0.09869858678378263
14886,0.0,0.77498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5641906986922496
83145,0.0,0.84423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5340856172736705
49099,0.0,0.0,0.0,0.0,0.0,0.51043,0.3101,0.0,0.51732,0.49156,0.49196,1.0,0.6
117942,0.0,0.83007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5600115431995965
58338,0.0,0.0,0.0,0.0,0.0,0.77845,0.0,0.0,0.0,0.0,0.0,0.0,0.06914833093909438
81814,0.0,0.0,0.0,0.0,0.0,0.0,0.80907,0.0,0.0,0.0,0.0,0.0,0.46640297448447454
86179,0.0,0.0,0.0,0.0,0.0,0.0,0.45313,0.0,0.0,0.0,0.0,0.0,0.5561225109854634
44085,0.0,0.0,0.0,0.0,0.0,0.0,0.26589,0.0,0.0,0.0,0.0,1.0,0.549274359383163
106402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26787,0.0,0.0,0.0,1.0,0.5943434581865095
32309,0.0,0.0,0.0,0.0,0.0,0.41562,0.0,0.0,0.0,0.0,0.0,0.0,0.07170170992656617
49725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91585,0.0,1.0,1.0
21549,0.0,0.0,0.0,0.87615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023175416133162614
117552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91687,0.0,1.0,1.0
55482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64707,0.0,1.0,0.8313111567593541
47460,0.0,0.0,0.0,0.0,0.0,0.0,0.89365,0.0,0.0,0.0,0.0,1.0,0.3105162687675038
17189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33265,0.0,0.0,0.0,0.0,0.5586136106919561
26342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77137,1.0,0.7166087598895767
30718,0.0,0.87701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5193959077162421
41463,0.0,0.0,0.0,0.0,0.0,0.0,0.64305,0.0,0.0,0.0,0.0,0.0,0.5018735674088933
36843,0.0,0.0,0.0,0.0,0.0,0.78581,0.0,0.0,0.0,0.82904,0.0,0.0,0.10919540229885057
113284,0.0,0.0,0.0,0.0,0.0,0.29993,0.0,0.0,0.0,0.0,0.0,0.0,0.30317486004032224
84719,0.0,0.0,0.0,0.0,0.0,0.30606,0.0,0.0,0.0,0.0,0.0,0.0,0.11693028933754726
15936,0.0,0.0,0.0,0.0,0.0,0.77534,0.0,0.0,0.0,0.0,0.0,0.0,0.06914833093909438
43841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72443,0.0,0.8646488991562091
5281,0.0,0.85573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5964521847725192
62492,0.0,0.76018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377906214826624
34317,0.0,0.0,0.0,0.0,0.0,0.75872,0.0,0.0,0.0,0.0,0.0,0.0,0.09057530540025613
12090,0.0,0.0,0.0,0.0,0.0,0.4902,0.65508,0.33842,0.0,0.0,0.0,0.0,0.3932204341842896
58112,0.0,0.0,0.0,0.0,0.0,0.74394,0.0,0.0,0.0,0.0,0.0,0.0,0.1624702563249811
51239,0.75963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78458,1.0,0.8541981457479715
109784,0.0,0.0,0.84546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4980882476621801
99764,0.0,0.0,0.0,0.0,0.0,0.55746,0.0,0.0,0.0,0.0,0.45741,1.0,0.33472103892599464
87489,0.0,0.0,0.0,0.0,0.0,0.89089,0.0,0.81577,0.794,0.0,0.0,0.0,0.21106471816283925
26482,0.0,0.0,0.0,0.85004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034350489417536934
85495,0.0,0.0,0.0,0.0,0.0,0.44219,0.0,0.0,0.0,0.0,0.0,0.0,0.3464166596154514
21060,0.0,0.0,0.0,0.0,0.0,0.52055,0.0,0.0,0.0,0.0,0.0,0.0,0.09850717281323366
13545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61296,1.0,0.8956356306704049
54384,0.0,0.0,0.0,0.0,0.0,0.0,0.86137,0.0,0.76852,0.0,0.0,0.0,0.0
37891,0.0,0.0,0.0,0.0,0.0,0.71823,0.0,0.0,0.0,0.0,0.0,0.0,0.05629711796661394
60650,0.0,0.76239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5377906214826624
92053,0.0,0.0,0.81448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38559291980553906
101209,0.0,0.0,0.0,0.0,0.0,0.47214,0.0,0.0,0.0,0.0,0.0,0.0,0.08920136986838131
88170,0.0,0.0,0.0,0.0,0.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.09850717281323366
26515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79558,0.0,1.0,0.8200068837859392
55784,0.0,0.0,0.0,0.0,0.0,0.47489,0.0,0.0,0.0,0.0,0.0,0.0,0.08920136986838131
93398,0.0,0.0,0.0,0.76799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03982904040863068
88171,0.0,0.0,0.0,0.0,0.0,0.81937,0.88819,0.0,0.0,0.0,0.0,0.0,0.11617132867132866
2805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91785,0.34311,0.0,0.77503,1.0,0.2576923076923077
65450,0.0,0.0,0.0,0.0,0.0,0.82356,0.0,0.0,0.0,0.0,0.0,0.0,0.09112641648052279
57617,0.0,0.0,0.0,0.83463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06491171321198516
11259,0.0,0.0,0.0,0.0,0.84324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012844036697247707
22376,0.0,0.0,0.0,0.0,0.0,0.0,0.61502,0.0,0.0,0.0,0.0,1.0,0.456759027904452
91959,0.0,0.77569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5641906986922496
80033,0.0,0.0,0.0,0.0,0.0,0.0,0.2653,0.0,0.0,0.0,0.0,1.0,0.549274359383163
84887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57238,0.0,0.8725691252174782
2195,0.0,0.0,0.0,0.0,0.0,0.0,0.88571,0.79821,0.0,0.0,0.0,0.0,0.47151258713414945
64258,0.0,0.77956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5641906986922496
89895,0.0,0.0,0.0,0.81249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709812199501482
1421,0.7519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549274359383163
36055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83104,0.0,0.0,0.0,0.0,0.7395072823192816
7773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84559,1.0,0.9287840733049654
18180,0.0,0.0,0.0,0.0,0.0,0.8804,0.0,0.0,0.0,0.0,0.0,0.0,0.07638680364761766
14314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32341,0.0,1.0,0.8574324769736659
49728,0.0,0.0,0.0,0.0,0.0,0.0,0.34837,0.0,0.0,0.0,0.0,0.0,0.5568176462739595
6777,0.0,0.0,0.0,0.0,0.0,0.27055,0.0,0.0,0.0,0.0,0.0,0.0,0.09800732367093581
99412,0.0,0.0,0.0,0.0,0.0,0.0,0.86355,0.0,0.0,0.0,0.0,0.0,0.35708414965303503
43141,0.0,0.0,0.0,0.78425,0.0,0.0,0.39034,0.0,0.0,0.0,0.0,0.0,0.05697280735833057
81179,0.0,0.0,0.0,0.0,0.0,0.0,0.83916,0.0,0.0,0.0,0.0,0.0,0.3408282889536259
39629,0.0,0.0,0.0,0.83167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2514505033691964
60664,0.0,0.0,0.0,0.0,0.0,0.37839,0.0,0.0,0.0,0.0,0.0,1.0,0.27220742282218946
61881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9004,0.61263,0.0,0.0,1.0,0.16974552898510412
