,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,snowboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
39808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91872,0.87902,0.0,0.0,0.0,0.0
101696,0.0,0.0,0.0,0.0,0.0,0.0,0.71313,0.0,0.0,0.0,0.0,0.0,0.4
112237,0.0,0.0,0.0,0.0,0.0,0.9246,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90128,0.0,0.0,1.0
82999,0.0,0.0,0.0,0.0,0.0,0.0,0.87415,0.0,0.0,0.0,0.0,1.0,0.7
97533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89957,0.0,0.0,0.0,1.0,0.9
95133,0.0,0.0,0.0,0.0,0.0,0.0,0.82712,0.87886,0.0,0.0,0.0,0.0,0.5833333333333333
70788,0.0,0.0,0.0,0.90402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3299,0.786,0.0,0.0,0.0,0.0,0.0,0.84084,0.0,0.0,0.0,0.0,0.0,0.1
105726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46181,0.0,0.0,0.0,1.0,0.9
24244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4263,0.0,0.0,0.0,1.0,0.0
52343,0.75423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
18808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89705,0.0,0.0,0.0,0.0
94199,0.0,0.0,0.0,0.0,0.0,0.89686,0.0,0.0,0.0,0.0,0.0,1.0,1.0
72062,0.0,0.0,0.0,0.0,0.0,0.0,0.48698,0.0,0.0,0.0,0.0,1.0,0.5
46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32818,0.0,1.0
40516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41651,0.0,0.0,0.0,1.0,0.2
102237,0.0,0.0,0.0,0.0,0.0,0.0,0.89269,0.0,0.88753,0.0,0.84022,0.0,0.0
7059,0.0,0.0,0.0,0.75233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
67301,0.0,0.0,0.0,0.0,0.0,0.0,0.83117,0.36397,0.0,0.0,0.0,1.0,0.3
26673,0.0,0.0,0.0,0.0,0.0,0.0,0.67182,0.0,0.0,0.0,0.0,0.0,0.9
6739,0.0,0.0,0.0,0.85533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
45287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26031,0.0,0.0,0.0,0.5
8176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42211,1.0,0.9
65504,0.0,0.0,0.0,0.0,0.0,0.0,0.72931,0.0,0.0,0.0,0.29378,1.0,0.5
104591,0.0,0.0,0.0,0.0,0.0,0.0,0.8804,0.0,0.0,0.0,0.0,1.0,0.8
8186,0.0,0.0,0.0,0.0,0.0,0.67637,0.0,0.0,0.0,0.0,0.0,1.0,1.0
31040,0.0,0.0,0.0,0.0,0.0,0.0,0.59014,0.0,0.0,0.0,0.0,1.0,0.3
104810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87887,0.0,0.57585,0.29927,1.0,0.3
16369,0.75626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90568,0.0,0.0,0.0,0.79966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38224,0.0,0.0,1.0,0.1
47513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66061,0.0,0.0,0.47057,1.0,1.0
98568,0.0,0.78618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
17780,0.0,0.0,0.0,0.0,0.0,0.0,0.74202,0.0,0.0,0.84708,0.0,0.0,1.0
35342,0.0,0.0,0.0,0.0,0.0,0.0,0.73928,0.0,0.0,0.87287,0.0,1.0,0.6
34242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83487,0.0,0.0,0.0,1.0,0.9
32846,0.0,0.0,0.76463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
65900,0.0,0.0,0.0,0.0,0.0,0.0,0.80883,0.0,0.0,0.0,0.0,0.0,0.8
69400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6684,0.0,1.0
59241,0.77206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4833333333333333
9491,0.0,0.0,0.0,0.0,0.0,0.84402,0.0,0.0,0.0,0.0,0.0,1.0,1.0
80540,0.0,0.0,0.0,0.7596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80634,1.0,0.6
61159,0.0,0.0,0.0,0.0,0.0,0.0,0.69175,0.0,0.0,0.87735,0.0,0.0,0.8
107748,0.0,0.83237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
20250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7827,0.0,1.0,0.6
31898,0.0,0.0,0.0,0.0,0.0,0.93234,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96173,0.0,0.0,0.0,0.0,0.0,0.77255,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294,1.0,1.0
51504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8507,1.0,0.2
83603,0.0,0.0,0.0,0.7645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86058,0.0,0.0,0.0,0.80014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97488,0.0,0.78764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49233,0.81884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
109014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83341,0.0,0.8
22036,0.0,0.0,0.0,0.0,0.0,0.0,0.8689,0.0,0.0,0.0,0.0,1.0,0.1
42195,0.0,0.0,0.0,0.0,0.0,0.0,0.70649,0.0,0.0,0.0,0.0,0.0,0.6
15754,0.0,0.0,0.0,0.0,0.0,0.0,0.60803,0.0,0.0,0.0,0.0,0.0,0.1
94031,0.0,0.0,0.0,0.0,0.0,0.0,0.5575,0.0,0.0,0.0,0.0,0.0,0.2
75100,0.0,0.0,0.0,0.0,0.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
110885,0.0,0.0,0.0,0.0,0.0,0.53088,0.0,0.0,0.0,0.0,0.0,1.0,0.7
13693,0.0,0.0,0.0,0.0,0.0,0.0,0.87003,0.0,0.64092,0.0,0.0,1.0,0.0
76271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85184,0.0,0.0,0.0,1.0,0.9
99567,0.0,0.0,0.0,0.0,0.0,0.0,0.883,0.59765,0.0,0.0,0.0,0.0,0.2
85688,0.0,0.0,0.0,0.0,0.0,0.0,0.56102,0.0,0.0,0.0,0.0,1.0,0.9
115359,0.0,0.79922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
74376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89421,0.0,0.4
116385,0.0,0.0,0.0,0.0,0.0,0.71488,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5800,0.0,0.0,0.0,0.77267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41329,0.0,0.0,0.0,0.80282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
62891,0.75421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
50762,0.0,0.80744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
56483,0.0,0.76005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
40622,0.0,0.82576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
53732,0.0,0.0,0.0,0.0,0.0,0.0,0.80653,0.0,0.9378,0.0,0.0,0.0,0.0
95492,0.0,0.0,0.0,0.0,0.0,0.0,0.51558,0.0,0.0,0.0,0.0,1.0,1.0
19649,0.0,0.0,0.0,0.0,0.0,0.0,0.88751,0.0,0.0,0.0,0.0,1.0,0.0
45127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60904,0.80199,0.0,0.0,0.0,1.0
54239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80541,0.0,0.0,0.45736,1.0,0.9
15983,0.0,0.0,0.0,0.0,0.78151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
42321,0.82381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
24897,0.0,0.0,0.0,0.0,0.0,0.0,0.25474,0.50711,0.0,0.0,0.0,0.0,0.8
45211,0.0,0.0,0.0,0.0,0.0,0.69483,0.0,0.0,0.0,0.0,0.0,1.0,1.0
36025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85267,0.91285,0.0,0.0,0.0,0.3
102118,0.0,0.0,0.0,0.0,0.0,0.0,0.29433,0.0,0.0,0.0,0.0,1.0,0.2
2644,0.79534,0.0,0.0,0.79534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
40578,0.0,0.0,0.0,0.0,0.79145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91137,0.0,0.0,0.0,1.0,0.8
46343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89197,1.0,1.0
62486,0.0,0.0,0.0,0.0,0.0,0.0,0.85943,0.7149,0.0,0.0,0.0,1.0,0.0
44033,0.0,0.0,0.0,0.0,0.0,0.78916,0.0,0.0,0.0,0.0,0.0,1.0,1.0
64265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44984,1.0,1.0
27199,0.0,0.78092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
98811,0.0,0.77491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
701,0.0,0.0,0.0,0.0,0.0,0.74366,0.0,0.0,0.0,0.0,0.0,1.0,1.0
24638,0.0,0.0,0.0,0.0,0.0,0.0,0.30567,0.0,0.0,0.0,0.0,1.0,0.8
66697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9146,0.88609,0.0,0.32339,0.0,0.4
63859,0.0,0.0,0.0,0.0,0.0,0.81398,0.0,0.0,0.0,0.0,0.0,1.0,1.0
99842,0.0,0.0,0.0,0.0,0.0,0.85771,0.0,0.0,0.0,0.0,0.0,1.0,1.0
99829,0.0,0.75675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52669,0.0,0.0,0.0,0.0,0.0,0.0,0.69791,0.0,0.0,0.0,0.0,0.0,1.0
6685,0.0,0.0,0.0,0.0,0.75845,0.0,0.45017,0.0,0.0,0.0,0.0,0.0,0.9
5404,0.0,0.0,0.0,0.0,0.0,0.87918,0.0,0.0,0.0,0.0,0.0,1.0,1.0
55246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79439,0.0,0.0,0.83491,1.0,0.7
21358,0.0,0.0,0.0,0.0,0.0,0.0,0.90735,0.0,0.0,0.0,0.0,0.0,0.0
29862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34828,1.0,1.0
47961,0.0,0.0,0.0,0.80908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89895,0.0,1.0,1.0
35381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72024,1.0,1.0
62557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7545,0.0,0.0,0.0,1.0,0.2
65752,0.87582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
18976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87204,0.0,1.0,0.0
4445,0.0,0.0,0.0,0.0,0.0,0.83854,0.0,0.0,0.0,0.0,0.0,1.0,1.0
62725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89596,0.43751,0.0,0.59813,1.0,0.1
56378,0.0,0.0,0.0,0.0,0.0,0.66727,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14159,0.0,0.76832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
11079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89677,0.0,0.0,0.0,0.0,1.0
72132,0.0,0.0,0.0,0.0,0.0,0.54688,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14123,0.0,0.0,0.0,0.0,0.0,0.91155,0.0,0.0,0.0,0.0,0.0,1.0,1.0
36566,0.0,0.0,0.75681,0.0,0.0,0.0,0.84919,0.0,0.0,0.0,0.0,1.0,0.9
18170,0.0,0.0,0.0,0.0,0.75688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32652,0.0,0.0,0.0,0.0,0.0,0.0,0.53424,0.0,0.0,0.0,0.0,1.0,0.2
91713,0.0,0.0,0.0,0.0,0.0,0.0,0.73567,0.0,0.0,0.0,0.0,0.0,0.1
29061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92211,0.0,0.0,0.0,0.0
90741,0.0,0.0,0.0,0.0,0.0,0.79418,0.0,0.0,0.0,0.0,0.0,1.0,1.0
24993,0.0,0.0,0.0,0.0,0.0,0.74695,0.0,0.0,0.0,0.0,0.0,1.0,1.0
63638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72718,1.0,1.0
89223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235,1.0,1.0
62238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48307,0.0,1.0,0.7
83220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45667,0.0,0.0,0.0,1.0,0.6
65464,0.0,0.0,0.0,0.0,0.0,0.0,0.86703,0.0,0.0,0.0,0.0,0.0,0.2
90574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52887,0.0,0.0,0.0,1.0,0.1
37999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84601,0.0,1.0,0.9
1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86561,0.0,0.0,0.0,0.0,1.0
70528,0.0,0.7887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
101428,0.0,0.0,0.0,0.86473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47597,0.0,0.0,0.0,0.0,0.0,0.90112,0.0,0.0,0.0,0.0,0.0,1.0,1.0
99459,0.0,0.0,0.0,0.0,0.0,0.0,0.52547,0.0,0.0,0.42041,0.0,0.0,0.5
44974,0.0,0.83835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
118100,0.0,0.0,0.0,0.0,0.0,0.8873,0.0,0.0,0.0,0.0,0.0,1.0,1.0
73816,0.0,0.0,0.76264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65798,0.91756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79305,1.0,0.2
27902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7359,0.0,1.0,0.7
109663,0.0,0.0,0.0,0.76031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
30872,0.0,0.0,0.0,0.0,0.0,0.29657,0.0,0.0,0.0,0.0,0.0,1.0,1.0
87331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42274,0.0,0.0,0.0,0.0
87559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79427,1.0,1.0
10218,0.0,0.75717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
110465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155,0.0,0.0,0.5
96418,0.83036,0.0,0.0,0.0,0.0,0.0,0.47365,0.0,0.0,0.0,0.70691,1.0,1.0
22235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46668,1.0,1.0
8499,0.0,0.0,0.0,0.0,0.0,0.83728,0.0,0.0,0.0,0.0,0.0,1.0,1.0
99227,0.0,0.0,0.0,0.0,0.0,0.83755,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56731,0.0,0.0,0.0,0.0,0.0,0.79831,0.0,0.0,0.0,0.0,0.0,1.0,1.0
29007,0.0,0.0,0.0,0.0,0.0,0.78414,0.0,0.0,0.0,0.0,0.0,1.0,1.0
92264,0.0,0.0,0.0,0.0,0.0,0.0,0.84991,0.0,0.0,0.78117,0.0,1.0,0.7
39198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25201,0.0,0.0,0.0,0.10462553231818494
89968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87551,0.83247,0.0,0.0,0.0,0.2
50316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76247,0.0,1.0,0.5
82862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71548,0.0,0.0,1.0
10804,0.0,0.0,0.0,0.0,0.0,0.0,0.43874,0.0,0.0,0.0,0.0,0.0,0.7
32349,0.0,0.0,0.0,0.0,0.0,0.0,0.58524,0.0,0.0,0.0,0.0,1.0,0.5
80157,0.0,0.7925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39933,0.82685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112043,0.0,0.0,0.0,0.0,0.0,0.84135,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8795,0.0,0.0,0.0,0.0,0.0,0.70714,0.0,0.0,0.0,0.0,0.0,0.0,0.7
109201,0.80674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
14961,0.0,0.0,0.0,0.0,0.0,0.0,0.49018,0.89268,0.0,0.0,0.0,0.0,0.7
106350,0.0,0.0,0.0,0.0,0.0,0.43363,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8477,0.0,0.0,0.0,0.84843,0.0,0.0,0.88452,0.0,0.0,0.0,0.0,0.0,0.0
42695,0.0,0.80358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
8761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73102,1.0,0.7
68727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37678,1.0,0.3
67861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82988,0.0,0.0,0.0,1.0,0.1
27034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89765,1.0,0.8
70455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77059,0.0,0.0,0.0,1.0,1.0
20376,0.0,0.84642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
32551,0.0,0.0,0.0,0.0,0.0,0.0,0.89606,0.0,0.0,0.49745,0.0,1.0,0.8
24427,0.0,0.0,0.0,0.0,0.0,0.0,0.25551,0.0,0.0,0.0,0.0,0.0,0.5
2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034,0.0,1.0,0.6
9500,0.0,0.0,0.0,0.0,0.0,0.8384,0.0,0.0,0.0,0.0,0.0,1.0,1.0
91002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57803,1.0,1.0
96498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87145,0.0,0.0,0.0,1.0,1.0
39541,0.0,0.0,0.0,0.0,0.0,0.0,0.67607,0.0,0.0,0.0,0.0,1.0,0.9
57828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92908,0.0,1.0,1.0
6775,0.0,0.8376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
62778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95035,0.0,1.0,1.0
27496,0.0,0.0,0.0,0.0,0.0,0.0,0.43118,0.841,0.0,0.0,0.0,0.0,0.7
2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89205,0.0,0.0,0.0,0.0,0.2
45959,0.0,0.0,0.0,0.0,0.0,0.91897,0.0,0.0,0.0,0.0,0.0,1.0,1.0
33614,0.0,0.0,0.0,0.76657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5166666666666666
116659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59591,1.0,1.0
36363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54725,0.53963,1.0,0.7
91648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80546,0.0,0.0,0.0,1.0,1.0
105568,0.0,0.76856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
98191,0.0,0.0,0.0,0.75847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7384,0.85903,0.0,0.0,0.0,0.0,0.0,0.0,0.82038,0.0,0.0,0.0,1.0,0.6
20552,0.0,0.0,0.0,0.0,0.0,0.86304,0.0,0.0,0.0,0.0,0.0,1.0,1.0
117131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88758,0.0,1.0,1.0
18841,0.0,0.0,0.0,0.0,0.0,0.0,0.61986,0.62222,0.0,0.0,0.31714,1.0,0.2
82215,0.0,0.79985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
63925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31513,1.0,1.0
79480,0.0,0.0,0.0,0.88445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7029,0.0,0.0,0.0,0.93268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62802,0.76255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5183333333333333
27225,0.0,0.0,0.0,0.0,0.0,0.0,0.46027,0.37507,0.0,0.0,0.0,0.0,0.9
12153,0.0,0.0,0.0,0.0,0.85754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63137,0.0,0.0,0.0,0.0,0.0,0.84592,0.0,0.0,0.0,0.0,0.0,1.0,1.0
60421,0.0,0.0,0.0,0.0,0.0,0.86934,0.0,0.0,0.0,0.0,0.0,1.0,1.0
28107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74108,0.0,0.0,0.9
11812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88256,0.67951,0.86421,0.0,0.0,0.3
111637,0.0,0.78043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
2262,0.0,0.0,0.0,0.0,0.0,0.90153,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9013,0.0,0.0,0.0,1.0,1.0
93175,0.0,0.0,0.0,0.0,0.0,0.90481,0.0,0.0,0.0,0.0,0.0,1.0,1.0
100988,0.0,0.0,0.0,0.0,0.0,0.0,0.74216,0.0,0.0,0.81857,0.0,1.0,0.6
44878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71989,1.0,0.9
52499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85089,0.0,0.0,0.9
80531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42924,0.0,1.0,0.9
100953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48508,1.0,1.0
17290,0.0,0.76512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3766666666666667
62074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77413,1.0,1.0
72440,0.0,0.0,0.0,0.84845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63922,1.0,1.0
80254,0.0,0.0,0.0,0.0,0.0,0.84037,0.0,0.0,0.0,0.0,0.0,1.0,1.0
28744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69926,0.69926,0.0,0.0,1.0,0.5
43388,0.0,0.0,0.0,0.0,0.0,0.9098,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2223,0.0,0.0,0.0,0.0,0.0,0.88686,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88328,0.0,0.0,0.0,0.0
42929,0.0,0.0,0.0,0.76286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23884,0.0,0.0,0.0,0.0,0.0,0.0,0.88643,0.0,0.0,0.0,0.0,1.0,0.8
9183,0.0,0.82242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
3577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81016,1.0,1.0
68570,0.0,0.76488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
95047,0.0,0.0,0.0,0.0,0.0,0.0,0.69163,0.0,0.0,0.0,0.0,0.0,0.7
64301,0.0,0.0,0.0,0.0,0.0,0.81755,0.0,0.0,0.0,0.0,0.0,1.0,0.8
51360,0.0,0.0,0.0,0.79809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101210,0.0,0.0,0.76616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
14388,0.89493,0.0,0.0,0.0,0.0,0.0,0.74714,0.0,0.0,0.0,0.0,0.0,0.7
49287,0.0,0.0,0.0,0.89324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10435,0.0,0.0,0.0,0.0,0.0,0.0,0.4031,0.86243,0.85333,0.0,0.62403,0.0,0.0
11759,0.0,0.0,0.0,0.0,0.0,0.85709,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1484,0.0,0.0,0.0,0.0,0.0,0.67911,0.0,0.0,0.0,0.0,0.0,1.0,0.8
68099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89155,1.0,1.0
91574,0.0,0.0,0.0,0.0,0.0,0.0,0.62576,0.0,0.0,0.0,0.0,1.0,0.0
82409,0.0,0.0,0.0,0.89328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
